,Origin_Dest,Destination,Company_names,start_date,end_date,Stops,Timings,Duration,Price
45,BOM,BLR,"GoFirst, Air India",7/12/2023,9/30/2023,direct,19:15–21:00,1h 45m,"₹ 4,372"
46,BOM,BLR,"GoFirst, Air India",7/12/2023,9/30/2023,direct,15:00–16:45,1h 45m,"₹ 4,372"
47,BOM,BLR,"GoFirst, Air India",7/12/2023,9/30/2023,direct,22:40–00:30+1,1h 50m,"₹ 4,372"
48,BOM,BLR,"Akasa Air, GoFirst",7/12/2023,9/30/2023,direct,00:05–01:40,1h 35m,"₹ 4,461"
49,BOM,BLR,"Akasa Air, GoFirst",7/12/2023,9/30/2023,direct,19:00–20:35,1h 35m,"₹ 4,461"
50,BOM,BLR,"Akasa Air, GoFirst",7/12/2023,9/30/2023,direct,19:00–20:35,1h 35m,"₹ 4,461"
51,BOM,BLR,"Akasa Air, GoFirst",7/12/2023,9/30/2023,direct,00:05–01:40,1h 35m,"₹ 4,461"
52,BOM,BLR,"Akasa Air, GoFirst",7/12/2023,9/30/2023,direct,00:05–01:40,1h 35m,"₹ 4,461"
53,BOM,BLR,"Akasa Air, GoFirst",7/12/2023,9/30/2023,direct,12:55–14:35,1h 40m,"₹ 4,461"
54,BOM,BLR,"Akasa Air, GoFirst",7/12/2023,9/30/2023,direct,09:25–11:05,1h 40m,"₹ 4,461"
55,BOM,BLR,"Akasa Air, GoFirst",7/12/2023,9/30/2023,direct,19:00–20:35,1h 35m,"₹ 4,461"
56,BOM,BLR,"Akasa Air, GoFirst",7/12/2023,9/30/2023,direct,14:15–15:55,1h 40m,"₹ 4,461"
57,BOM,BLR,"Akasa Air, GoFirst",7/12/2023,9/30/2023,direct,00:05–01:40,1h 35m,"₹ 4,461"
58,BOM,BLR,"Akasa Air, GoFirst",7/12/2023,9/30/2023,direct,14:15–15:55,1h 40m,"₹ 4,461"
59,BOM,BLR,"Akasa Air, GoFirst",7/12/2023,9/30/2023,direct,09:25–11:05,1h 40m,"₹ 4,461"
0,BOM,BLR,"GoFirst, AirAsia India",11/29/2023,12/31/2023,direct,06:10–07:35,1h 25m,"₹ 6,090"
1,BOM,BLR,"GoFirst, AirAsia India",11/29/2023,12/31/2023,direct,06:10–07:35,1h 25m,"₹ 6,090"
2,BOM,BLR,"GoFirst, AirAsia India",11/29/2023,12/31/2023,direct,14:35–16:10,1h 35m,"₹ 6,090"
3,BOM,BLR,"GoFirst, AirAsia India",11/29/2023,12/31/2023,direct,19:35–21:15,1h 40m,"₹ 6,090"
4,BOM,BLR,"GoFirst, AirAsia India",11/29/2023,12/31/2023,direct,14:35–16:10,1h 35m,"₹ 6,090"
5,BOM,BLR,"GoFirst, AirAsia India",11/29/2023,12/31/2023,direct,19:35–21:15,1h 40m,"₹ 6,090"
6,BOM,BLR,"GoFirst, AirAsia India",11/29/2023,12/31/2023,direct,21:35–23:30,1h 55m,"₹ 6,090"
7,BOM,BLR,"GoFirst, AirAsia India",11/29/2023,12/31/2023,direct,21:35–23:30,1h 55m,"₹ 6,090"
8,BOM,BLR,"Akasa Air, AirAsia India",11/29/2023,12/31/2023,direct,13:00–14:30,1h 30m,"₹ 6,598"
9,BOM,BLR,"Akasa Air, AirAsia India",11/29/2023,12/31/2023,direct,14:15–15:45,1h 30m,"₹ 6,598"
10,BOM,BLR,"Akasa Air, AirAsia India",11/29/2023,12/31/2023,direct,14:15–15:45,1h 30m,"₹ 6,598"
11,BOM,BLR,"Akasa Air, AirAsia India",11/29/2023,12/31/2023,direct,13:00–14:30,1h 30m,"₹ 6,598"
12,BOM,BLR,"Akasa Air, AirAsia India",11/29/2023,12/31/2023,direct,20:25–22:05,1h 40m,"₹ 6,598"
13,BOM,BLR,"Akasa Air, AirAsia India",11/29/2023,12/31/2023,direct,00:05–01:45,1h 40m,"₹ 6,598"
14,BOM,BLR,"Akasa Air, AirAsia India",11/29/2023,12/31/2023,direct,00:05–01:45,1h 40m,"₹ 6,598"
15,BOM,BLR,"Akasa Air, AirAsia India",11/29/2023,12/31/2023,direct,00:05–01:45,1h 40m,"₹ 6,598"
16,BOM,BLR,"Akasa Air, AirAsia India",11/29/2023,12/31/2023,direct,19:00–20:50,1h 50m,"₹ 6,598"
17,BOM,BLR,"Akasa Air, AirAsia India",11/29/2023,12/31/2023,direct,22:20–00:15+1,1h 55m,"₹ 6,598"
18,BOM,BLR,"Akasa Air, AirAsia India",11/29/2023,12/31/2023,direct,19:00–20:50,1h 50m,"₹ 6,598"
19,BOM,BLR,"Akasa Air, AirAsia India",11/29/2023,12/31/2023,direct,22:20–00:15+1,1h 55m,"₹ 6,598"
20,BOM,BLR,"Akasa Air, AirAsia India",11/29/2023,12/31/2023,direct,09:20–11:05,1h 45m,"₹ 6,643"
21,BOM,BLR,"Akasa Air, AirAsia India",11/29/2023,12/31/2023,direct,09:20–11:05,1h 45m,"₹ 6,643"
22,BOM,BLR,"Vistara, AirAsia India",11/29/2023,12/31/2023,direct,17:30–19:15,1h 45m,"₹ 6,894"
23,BOM,BLR,"Vistara, AirAsia India",11/29/2023,12/31/2023,direct,16:00–17:45,1h 45m,"₹ 6,894"
24,BOM,BLR,"Vistara, AirAsia India",11/29/2023,12/31/2023,direct,17:30–19:15,1h 45m,"₹ 6,894"
25,BOM,BLR,"Vistara, AirAsia India",11/29/2023,12/31/2023,direct,16:00–17:45,1h 45m,"₹ 6,894"
26,BOM,BLR,"Air India, AirAsia India",11/29/2023,12/31/2023,direct,18:55–20:25,1h 30m,"₹ 6,947"
27,BOM,BLR,"Air India, AirAsia India",11/29/2023,12/31/2023,direct,18:55–20:25,1h 30m,"₹ 6,947"
28,BOM,BLR,"Air India, AirAsia India",11/29/2023,12/31/2023,direct,12:00–13:50,1h 50m,"₹ 6,947"
29,BOM,BLR,"Air India, AirAsia India",11/29/2023,12/31/2023,direct,06:45–08:35,1h 50m,"₹ 6,947"
30,BOM,BLR,"GoFirst, Akasa Air",11/29/2023,12/31/2023,direct,19:35–21:15,1h 40m,"₹ 6,953"
31,BOM,BLR,"GoFirst, Akasa Air",11/29/2023,12/31/2023,direct,21:35–23:30,1h 55m,"₹ 6,953"
32,BOM,BLR,Akasa Air,11/29/2023,12/31/2023,direct,13:00–14:30,1h 30m,"₹ 7,461"
33,BOM,BLR,Akasa Air,11/29/2023,12/31/2023,direct,14:15–15:45,1h 30m,"₹ 7,461"
34,BOM,BLR,Akasa Air,11/29/2023,12/31/2023,direct,20:25–22:05,1h 40m,"₹ 7,461"
35,BOM,BLR,Akasa Air,11/29/2023,12/31/2023,direct,00:05–01:45,1h 40m,"₹ 7,461"
36,BOM,BLR,Akasa Air,11/29/2023,12/31/2023,direct,19:00–20:50,1h 50m,"₹ 7,461"
37,BOM,BLR,Akasa Air,11/29/2023,12/31/2023,direct,22:20–00:15+1,1h 55m,"₹ 7,461"
38,BOM,BLR,"GoFirst, Akasa Air",11/29/2023,12/31/2023,direct,06:10–07:35,1h 25m,"₹ 7,501"
39,BOM,BLR,"GoFirst, Akasa Air",11/29/2023,12/31/2023,direct,14:35–16:10,1h 35m,"₹ 7,501"
40,BOM,BLR,"GoFirst, Akasa Air",11/29/2023,12/31/2023,direct,06:10–07:35,1h 25m,"₹ 7,501"
41,BOM,BLR,"GoFirst, Akasa Air",11/29/2023,12/31/2023,direct,19:35–21:15,1h 40m,"₹ 7,501"
42,BOM,BLR,"GoFirst, Akasa Air",11/29/2023,12/31/2023,direct,14:35–16:10,1h 35m,"₹ 7,501"
43,BOM,BLR,"GoFirst, Akasa Air",11/29/2023,12/31/2023,direct,21:35–23:30,1h 55m,"₹ 7,501"
44,BOM,BLR,"GoFirst, Akasa Air",11/29/2023,12/31/2023,direct,19:35–21:15,1h 40m,"₹ 7,501"
0,BOM,BLR,"Akasa Air, AirAsia India",11/11/2023,11/11/2023,direct,00:05–01:45,1h 40m,"₹ 6,432"
1,BOM,BLR,"Vistara, AirAsia India",11/11/2023,11/11/2023,direct,17:30–19:15,1h 45m,"₹ 6,490"
2,BOM,BLR,"Akasa Air, AirAsia India",11/11/2023,11/11/2023,direct,13:00–14:30,1h 30m,"₹ 6,652"
3,BOM,BLR,"Akasa Air, AirAsia India",11/11/2023,11/11/2023,direct,14:15–15:45,1h 30m,"₹ 6,652"
4,BOM,BLR,"Vistara, AirAsia India",11/11/2023,11/11/2023,direct,16:00–17:45,1h 45m,"₹ 6,805"
5,BOM,BLR,"Air India, AirAsia India",11/11/2023,11/11/2023,direct,06:45–08:35,1h 50m,"₹ 7,056"
6,BOM,BLR,"Air India, AirAsia India",11/11/2023,11/11/2023,direct,16:40–18:30,1h 50m,"₹ 7,056"
7,BOM,BLR,"Air India, AirAsia India",11/11/2023,11/11/2023,direct,12:00–13:50,1h 50m,"₹ 7,056"
8,BOM,BLR,"Air India, AirAsia India",11/11/2023,11/11/2023,direct,09:20–11:10,1h 50m,"₹ 7,056"
9,BOM,BLR,"Akasa Air, AirAsia India",11/11/2023,11/11/2023,direct,00:05–01:45,1h 40m,"₹ 7,164"
10,BOM,BLR,"Akasa Air, AirAsia India",11/11/2023,11/11/2023,direct,00:05–01:45,1h 40m,"₹ 7,164"
11,BOM,BLR,"Akasa Air, AirAsia India",11/11/2023,11/11/2023,direct,00:05–01:45,1h 40m,"₹ 7,164"
12,BOM,BLR,"Akasa Air, AirAsia India",11/11/2023,11/11/2023,direct,09:20–11:05,1h 45m,"₹ 7,201"
13,BOM,BLR,"Vistara, AirAsia India",11/11/2023,11/11/2023,direct,17:30–19:15,1h 45m,"₹ 7,222"
14,BOM,BLR,"Vistara, AirAsia India",11/11/2023,11/11/2023,direct,17:30–19:15,1h 45m,"₹ 7,222"
15,BOM,BLR,"Akasa Air, AirAsia India",11/11/2023,11/11/2023,direct,13:00–14:30,1h 30m,"₹ 7,384"
16,BOM,BLR,"Akasa Air, AirAsia India",11/11/2023,11/11/2023,direct,14:15–15:45,1h 30m,"₹ 7,384"
17,BOM,BLR,"Akasa Air, AirAsia India",11/11/2023,11/11/2023,direct,13:00–14:30,1h 30m,"₹ 7,384"
18,BOM,BLR,"Akasa Air, AirAsia India",11/11/2023,11/11/2023,direct,14:15–15:45,1h 30m,"₹ 7,384"
19,BOM,BLR,"Vistara, GoFirst",11/11/2023,11/11/2023,direct,17:30–19:15,1h 45m,"₹ 7,445"
20,BOM,BLR,"Vistara, AirAsia India",11/11/2023,11/11/2023,direct,16:00–17:45,1h 45m,"₹ 7,537"
21,BOM,BLR,"Vistara, AirAsia India",11/11/2023,11/11/2023,direct,16:00–17:45,1h 45m,"₹ 7,537"
22,BOM,BLR,"Vistara, GoFirst",11/11/2023,11/11/2023,direct,16:00–17:45,1h 45m,"₹ 7,708"
23,BOM,BLR,Vistara,11/11/2023,11/11/2023,direct,17:30–19:15,1h 45m,"₹ 7,714"
24,BOM,BLR,"Air India, AirAsia India",11/11/2023,11/11/2023,direct,12:00–13:50,1h 50m,"₹ 7,788"
25,BOM,BLR,"Air India, AirAsia India",11/11/2023,11/11/2023,direct,09:20–11:10,1h 50m,"₹ 7,788"
26,BOM,BLR,"Air India, AirAsia India",11/11/2023,11/11/2023,direct,06:45–08:35,1h 50m,"₹ 7,788"
27,BOM,BLR,"Air India, AirAsia India",11/11/2023,11/11/2023,direct,16:40–18:30,1h 50m,"₹ 7,788"
28,BOM,BLR,"Air India, AirAsia India",11/11/2023,11/11/2023,direct,12:00–13:50,1h 50m,"₹ 7,788"
29,BOM,BLR,"Air India, AirAsia India",11/11/2023,11/11/2023,direct,09:20–11:10,1h 50m,"₹ 7,788"
30,BOM,BLR,"Air India, AirAsia India",11/11/2023,11/11/2023,direct,06:45–08:35,1h 50m,"₹ 7,788"
31,BOM,BLR,"Air India, AirAsia India",11/11/2023,11/11/2023,direct,16:40–18:30,1h 50m,"₹ 7,788"
32,BOM,BLR,"Air India, AirAsia India",11/11/2023,11/11/2023,direct,09:20–11:10,1h 50m,"₹ 7,788"
33,BOM,BLR,"Air India, AirAsia India",11/11/2023,11/11/2023,direct,06:45–08:35,1h 50m,"₹ 7,788"
34,BOM,BLR,"Akasa Air, AirAsia India",11/11/2023,11/11/2023,direct,09:20–11:05,1h 45m,"₹ 7,933"
35,BOM,BLR,"Akasa Air, AirAsia India",11/11/2023,11/11/2023,direct,09:20–11:05,1h 45m,"₹ 7,933"
36,BOM,BLR,"Akasa Air, AirAsia India",11/11/2023,11/11/2023,direct,09:20–11:05,1h 45m,"₹ 7,933"
37,BOM,BLR,Vistara,11/11/2023,11/11/2023,direct,16:00–17:45,1h 45m,"₹ 7,977"
38,BOM,BLR,"Vistara, Akasa Air",11/11/2023,11/11/2023,direct,17:30–19:15,1h 45m,"₹ 8,007"
39,BOM,BLR,"GoFirst, AirAsia India",11/11/2023,11/11/2023,direct,06:10–07:35,1h 25m,"₹ 8,024"
40,BOM,BLR,"GoFirst, AirAsia India",11/11/2023,11/11/2023,direct,14:35–16:10,1h 35m,"₹ 8,024"
41,BOM,BLR,"Vistara, Air India",11/11/2023,11/11/2023,direct,17:30–19:15,1h 45m,"₹ 8,082"
42,BOM,BLR,"Vistara, AirAsia India",11/11/2023,11/11/2023,direct,09:05–10:45,1h 40m,"₹ 8,111"
43,BOM,BLR,"Vistara, AirAsia India",11/11/2023,11/11/2023,direct,06:00–07:45,1h 45m,"₹ 8,111"
44,BOM,BLR,"Vistara, AirAsia India",11/11/2023,11/11/2023,direct,07:00–08:50,1h 50m,"₹ 8,111"
45,BOM,BLR,"Akasa Air, Air India",11/11/2023,11/11/2023,direct,00:05–01:45,1h 40m,"₹ 8,194"
46,BOM,BLR,"Akasa Air, Air India",11/11/2023,11/11/2023,direct,00:05–01:45,1h 40m,"₹ 8,194"
47,BOM,BLR,"Akasa Air, Air India",11/11/2023,11/11/2023,direct,00:05–01:45,1h 40m,"₹ 8,194"
48,BOM,BLR,"Akasa Air, Air India",11/11/2023,11/11/2023,direct,00:05–01:45,1h 40m,"₹ 8,194"
49,BOM,BLR,"Akasa Air, Air India",11/11/2023,11/11/2023,direct,00:05–01:45,1h 40m,"₹ 8,194"
50,BOM,BLR,"Akasa Air, Vistara",11/11/2023,11/11/2023,direct,00:05–01:45,1h 40m,"₹ 8,216"
51,BOM,BLR,"Akasa Air, Vistara",11/11/2023,11/11/2023,direct,00:05–01:45,1h 40m,"₹ 8,216"
52,BOM,BLR,"Akasa Air, Vistara",11/11/2023,11/11/2023,direct,00:05–01:45,1h 40m,"₹ 8,216"
53,BOM,BLR,"Akasa Air, Vistara",11/11/2023,11/11/2023,direct,00:05–01:45,1h 40m,"₹ 8,216"
54,BOM,BLR,"Vistara, Akasa Air",11/11/2023,11/11/2023,direct,16:00–17:45,1h 45m,"₹ 8,270"
55,BOM,BLR,"Vistara, Akasa Air",11/11/2023,11/11/2023,direct,16:00–17:45,1h 45m,"₹ 8,270"
56,BOM,BLR,"Vistara, Air India",11/11/2023,11/11/2023,direct,16:00–17:45,1h 45m,"₹ 8,345"
57,BOM,BLR,"Vistara, Air India",11/11/2023,11/11/2023,direct,16:00–17:45,1h 45m,"₹ 8,345"
58,BOM,BLR,"Akasa Air, GoFirst",11/11/2023,11/11/2023,direct,00:05–01:45,1h 40m,"₹ 8,386"
59,BOM,BLR,"Akasa Air, GoFirst",11/11/2023,11/11/2023,direct,00:05–01:45,1h 40m,"₹ 8,386"
0,BOM,BLR,"Air India, AirAsia India",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 5,676"
1,BOM,BLR,"Air India, AirAsia India",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 5,676"
2,BOM,BLR,"GoFirst, AirAsia India",10/11/2023,12/31/2023,direct,06:10–07:45,1h 35m,"₹ 6,090"
3,BOM,BLR,"GoFirst, AirAsia India",10/11/2023,12/31/2023,direct,06:10–07:45,1h 35m,"₹ 6,090"
4,BOM,BLR,"GoFirst, AirAsia India",10/11/2023,12/31/2023,direct,19:15–21:00,1h 45m,"₹ 6,090"
5,BOM,BLR,"GoFirst, AirAsia India",10/11/2023,12/31/2023,direct,15:00–16:45,1h 45m,"₹ 6,090"
6,BOM,BLR,"GoFirst, AirAsia India",10/11/2023,12/31/2023,direct,19:15–21:00,1h 45m,"₹ 6,090"
7,BOM,BLR,"GoFirst, AirAsia India",10/11/2023,12/31/2023,direct,22:40–00:30+1,1h 50m,"₹ 6,090"
8,BOM,BLR,"GoFirst, AirAsia India",10/11/2023,12/31/2023,direct,15:00–16:45,1h 45m,"₹ 6,090"
9,BOM,BLR,"GoFirst, AirAsia India",10/11/2023,12/31/2023,direct,22:40–00:30+1,1h 50m,"₹ 6,090"
10,BOM,BLR,"Air India, Akasa Air",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 6,539"
11,BOM,BLR,"IndiGo, AirAsia India",10/11/2023,12/31/2023,direct,18:05–19:55,1h 50m,"₹ 6,713"
12,BOM,BLR,"IndiGo, AirAsia India",10/11/2023,12/31/2023,direct,00:35–02:25,1h 50m,"₹ 6,713"
13,BOM,BLR,"IndiGo, AirAsia India",10/11/2023,12/31/2023,direct,18:05–19:55,1h 50m,"₹ 6,713"
14,BOM,BLR,"IndiGo, AirAsia India",10/11/2023,12/31/2023,direct,00:35–02:25,1h 50m,"₹ 6,713"
15,BOM,BLR,"GoFirst, Akasa Air",10/11/2023,12/31/2023,direct,06:10–07:45,1h 35m,"₹ 6,953"
16,BOM,BLR,"GoFirst, Akasa Air",10/11/2023,12/31/2023,direct,15:00–16:45,1h 45m,"₹ 6,953"
17,BOM,BLR,"GoFirst, Akasa Air",10/11/2023,12/31/2023,direct,19:15–21:00,1h 45m,"₹ 6,953"
18,BOM,BLR,"GoFirst, Akasa Air",10/11/2023,12/31/2023,direct,22:40–00:30+1,1h 50m,"₹ 6,953"
19,BOM,BLR,"Air India, Akasa Air",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,087"
20,BOM,BLR,"Air India, Akasa Air",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,087"
21,BOM,BLR,"IndiGo, AirAsia India",10/11/2023,12/31/2023,direct,11:15–13:10,1h 55m,"₹ 7,469"
22,BOM,BLR,"IndiGo, AirAsia India",10/11/2023,12/31/2023,direct,11:15–13:10,1h 55m,"₹ 7,469"
23,BOM,BLR,"Air India, AirAsia India",10/11/2023,12/31/2023,direct,18:55–20:25,1h 30m,"₹ 7,472"
24,BOM,BLR,"Air India, AirAsia India",10/11/2023,12/31/2023,direct,18:55–20:25,1h 30m,"₹ 7,472"
25,BOM,BLR,"Air India, AirAsia India",10/11/2023,12/31/2023,direct,09:20–11:10,1h 50m,"₹ 7,472"
26,BOM,BLR,"Air India, AirAsia India",10/11/2023,12/31/2023,direct,09:20–11:10,1h 50m,"₹ 7,472"
27,BOM,BLR,"GoFirst, Akasa Air",10/11/2023,12/31/2023,direct,06:10–07:45,1h 35m,"₹ 7,501"
28,BOM,BLR,"GoFirst, Akasa Air",10/11/2023,12/31/2023,direct,15:00–16:45,1h 45m,"₹ 7,501"
29,BOM,BLR,"GoFirst, Akasa Air",10/11/2023,12/31/2023,direct,19:15–21:00,1h 45m,"₹ 7,501"
30,BOM,BLR,"Air India, Akasa Air",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,460"
31,BOM,BLR,Air India,10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,497"
32,BOM,BLR,Air India,10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,497"
33,BOM,BLR,Air India,10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,497"
34,BOM,BLR,Air India,10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,497"
35,BOM,BLR,Air India,10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,497"
36,BOM,BLR,"GoFirst, Akasa Air",10/11/2023,12/31/2023,direct,06:10–07:45,1h 35m,"₹ 7,501"
37,BOM,BLR,"GoFirst, Akasa Air",10/11/2023,12/31/2023,direct,19:15–21:00,1h 45m,"₹ 7,501"
38,BOM,BLR,"GoFirst, Akasa Air",10/11/2023,12/31/2023,direct,15:00–16:45,1h 45m,"₹ 7,501"
39,BOM,BLR,"GoFirst, Akasa Air",10/11/2023,12/31/2023,direct,22:40–00:30+1,1h 50m,"₹ 7,501"
40,BOM,BLR,"IndiGo, AirAsia India",10/11/2023,12/31/2023,direct,08:30–10:25,1h 55m,"₹ 7,665"
41,BOM,BLR,"IndiGo, AirAsia India",10/11/2023,12/31/2023,direct,08:30–10:25,1h 55m,"₹ 7,665"
42,BOM,BLR,"Air India, Vistara",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,790"
43,BOM,BLR,"Air India, Vistara",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,790"
44,BOM,BLR,"Air India, IndiGo",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,864"
45,BOM,BLR,"Air India, IndiGo",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,864"
46,BOM,BLR,"Air India, IndiGo",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,864"
47,BOM,BLR,"Air India, IndiGo",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,864"
48,BOM,BLR,"Air India, IndiGo",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,864"
49,BOM,BLR,"Air India, IndiGo",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,864"
50,BOM,BLR,"Air India, IndiGo",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,864"
51,BOM,BLR,"Akasa Air, AirAsia India",10/11/2023,12/31/2023,direct,00:05–01:40,1h 35m,"₹ 7,873"
52,BOM,BLR,"Akasa Air, AirAsia India",10/11/2023,12/31/2023,direct,20:00–21:35,1h 35m,"₹ 7,873"
53,BOM,BLR,"Akasa Air, AirAsia India",10/11/2023,12/31/2023,direct,14:15–15:55,1h 40m,"₹ 7,873"
54,BOM,BLR,"Akasa Air, AirAsia India",10/11/2023,12/31/2023,direct,09:25–11:05,1h 40m,"₹ 7,873"
55,BOM,BLR,"Akasa Air, AirAsia India",10/11/2023,12/31/2023,direct,20:00–21:35,1h 35m,"₹ 7,873"
56,BOM,BLR,"Akasa Air, AirAsia India",10/11/2023,12/31/2023,direct,00:05–01:40,1h 35m,"₹ 7,873"
57,BOM,BLR,"Akasa Air, AirAsia India",10/11/2023,12/31/2023,direct,14:15–15:55,1h 40m,"₹ 7,873"
58,BOM,BLR,"Akasa Air, AirAsia India",10/11/2023,12/31/2023,direct,09:25–11:05,1h 40m,"₹ 7,873"
59,BOM,BLR,Air India,10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,917"
60,BOM,BLR,"IndiGo, AirAsia India",10/11/2023,12/31/2023,direct,06:05–07:50,1h 45m,"₹ 7,665"
61,BOM,BLR,"IndiGo, AirAsia India",10/11/2023,12/31/2023,direct,06:05–07:50,1h 45m,"₹ 7,665"
62,BOM,BLR,"IndiGo, AirAsia India",10/11/2023,12/31/2023,direct,08:30–10:25,1h 55m,"₹ 7,665"
63,BOM,BLR,"IndiGo, AirAsia India",10/11/2023,12/31/2023,direct,08:30–10:25,1h 55m,"₹ 7,665"
64,BOM,BLR,"Air India, Vistara",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,790"
65,BOM,BLR,"Air India, Vistara",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,790"
66,BOM,BLR,"Air India, IndiGo",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,864"
67,BOM,BLR,"Air India, IndiGo",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,864"
68,BOM,BLR,"Air India, IndiGo",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,864"
69,BOM,BLR,"Air India, IndiGo",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,864"
70,BOM,BLR,"Air India, IndiGo",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,864"
71,BOM,BLR,"Air India, IndiGo",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,864"
72,BOM,BLR,"Air India, IndiGo",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,864"
73,BOM,BLR,"Air India, IndiGo",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,864"
74,BOM,BLR,"Air India, IndiGo",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,864"
75,BOM,BLR,"Air India, IndiGo",10/11/2023,12/31/2023,direct,04:00–05:50,1h 50m,"₹ 7,864"
76,BOM,BLR,"Akasa Air, AirAsia India",10/11/2023,12/31/2023,direct,19:00–20:35,1h 35m,"₹ 7,873"
77,BOM,BLR,"Akasa Air, AirAsia India",10/11/2023,12/31/2023,direct,00:05–01:40,1h 35m,"₹ 7,873"
78,BOM,BLR,"Akasa Air, AirAsia India",10/11/2023,12/31/2023,direct,20:00–21:35,1h 35m,"₹ 7,873"
79,BOM,BLR,"Akasa Air, AirAsia India",10/11/2023,12/31/2023,direct,19:00–20:35,1h 35m,"₹ 7,873"
80,BOM,BLR,"Akasa Air, AirAsia India",10/11/2023,12/31/2023,direct,12:55–14:35,1h 40m,"₹ 7,873"
81,BOM,BLR,"Akasa Air, AirAsia India",10/11/2023,12/31/2023,direct,14:15–15:55,1h 40m,"₹ 7,873"
82,BOM,BLR,"Akasa Air, AirAsia India",10/11/2023,12/31/2023,direct,20:00–21:35,1h 35m,"₹ 7,873"
83,BOM,BLR,"Akasa Air, AirAsia India",10/11/2023,12/31/2023,direct,09:25–11:05,1h 40m,"₹ 7,873"
84,BOM,BLR,"Akasa Air, AirAsia India",10/11/2023,12/31/2023,direct,00:05–01:40,1h 35m,"₹ 7,873"
85,BOM,BLR,"Akasa Air, AirAsia India",10/11/2023,12/31/2023,direct,12:55–14:35,1h 40m,"₹ 7,873"
86,BOM,BLR,"Akasa Air, AirAsia India",10/11/2023,12/31/2023,direct,09:25–11:05,1h 40m,"₹ 7,873"
87,BOM,BLR,"Akasa Air, AirAsia India",10/11/2023,12/31/2023,direct,14:15–15:55,1h 40m,"₹ 7,873"
88,BOM,BLR,"Akasa Air, AirAsia India",10/11/2023,12/31/2023,direct,22:20–00:10+1,1h 50m,"₹ 7,873"
89,BOM,BLR,"Akasa Air, AirAsia India",10/11/2023,12/31/2023,direct,22:20–00:10+1,1h 50m,"₹ 7,873"
0,BOM,BLR,"Air India, AirAsia India",10/20/2023,11/12/2023,direct,04:00–05:50,1h 50m,"₹ 5,676"
1,BOM,BLR,"Air India, AirAsia India",10/20/2023,11/12/2023,direct,04:00–05:50,1h 50m,"₹ 5,676"
2,BOM,BLR,"GoFirst, AirAsia India",10/20/2023,11/12/2023,direct,06:10–07:45,1h 35m,"₹ 5,826"
3,BOM,BLR,"GoFirst, AirAsia India",10/20/2023,11/12/2023,direct,19:15–21:00,1h 45m,"₹ 5,826"
4,BOM,BLR,"GoFirst, AirAsia India",10/20/2023,11/12/2023,direct,15:00–16:45,1h 45m,"₹ 5,826"
5,BOM,BLR,"GoFirst, AirAsia India",10/20/2023,11/12/2023,direct,22:40–00:30+1,1h 50m,"₹ 5,826"
6,BOM,BLR,"GoFirst, AirAsia India",10/20/2023,11/12/2023,direct,06:10–07:45,1h 35m,"₹ 6,090"
7,BOM,BLR,"GoFirst, AirAsia India",10/20/2023,11/12/2023,direct,06:10–07:45,1h 35m,"₹ 6,090"
